year,month,vote_average,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,fiction,foreign,history,horror,movie,music,mystery,romance,science,thriller,tv,war,western
1958,8,5.314285714285715,0.21428571428571427,0.21428571428571427,0.0,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.35714285714285715,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.0,0.07142857142857142,0.21428571428571427
1958,9,6.033333333333333,0.2857142857142857,0.09523809523809523,0.0,0.23809523809523808,0.047619047619047616,0.0,0.3333333333333333,0.0,0.047619047619047616,0.23809523809523808,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.23809523809523808,0.23809523809523808,0.0,0.0,0.047619047619047616,0.2857142857142857
1958,10,6.131578947368421,0.05263157894736842,0.10526315789473684,0.0,0.21052631578947367,0.05263157894736842,0.0,0.631578947368421,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.10526315789473684,0.0,0.10526315789473684,0.05263157894736842,0.0,0.05263157894736842,0.15789473684210525,0.0,0.21052631578947367,0.05263157894736842
1958,11,5.823076923076924,0.07692307692307693,0.07692307692307693,0.0,0.38461538461538464,0.07692307692307693,0.0,0.46153846153846156,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.0,0.0,0.07692307692307693
1958,12,6.080952380952381,0.23809523809523808,0.23809523809523808,0.0,0.3333333333333333,0.14285714285714285,0.0,0.5714285714285714,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.0,0.14285714285714285,0.09523809523809523,0.0,0.047619047619047616,0.0,0.19047619047619047,0.047619047619047616,0.14285714285714285,0.0,0.09523809523809523,0.0
1959,1,6.404166666666666,0.041666666666666664,0.125,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.125,0.625,0.041666666666666664,0.08333333333333333,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0,0.08333333333333333,0.0,0.25,0.0,0.041666666666666664,0.0,0.125,0.0
1959,2,5.43,0.3,0.0,0.0,0.1,0.1,0.0,0.6,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.0,0.2
1959,3,6.2375,0.25,0.125,0.0,0.3125,0.0625,0.0,0.5625,0.0625,0.0625,0.125,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.125,0.25,0.0,0.1875,0.125
1959,4,5.6000000000000005,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
1959,5,6.311764705882353,0.23529411764705882,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.6470588235294118,0.058823529411764705,0.0,0.17647058823529413,0.0,0.0,0.11764705882352941,0.0,0.0,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.23529411764705882
1959,6,5.604166666666668,0.125,0.125,0.041666666666666664,0.125,0.041666666666666664,0.041666666666666664,0.4583333333333333,0.041666666666666664,0.08333333333333333,0.20833333333333334,0.0,0.041666666666666664,0.16666666666666666,0.0,0.125,0.041666666666666664,0.16666666666666666,0.20833333333333334,0.125,0.0,0.08333333333333333,0.125
1959,7,5.7368421052631575,0.10526315789473684,0.05263157894736842,0.0,0.15789473684210525,0.10526315789473684,0.0,0.42105263157894735,0.0,0.0,0.15789473684210525,0.0,0.0,0.3157894736842105,0.0,0.0,0.10526315789473684,0.05263157894736842,0.15789473684210525,0.21052631578947367,0.0,0.10526315789473684,0.15789473684210525
1959,8,6.6499999999999995,0.0,0.07142857142857142,0.0,0.42857142857142855,0.14285714285714285,0.07142857142857142,0.35714285714285715,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.07142857142857142,0.0
1959,9,5.57,0.0,0.0,0.0,0.4,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.3,0.0,0.1,0.0,0.2,0.0
1959,10,5.391666666666666,0.0,0.08333333333333333,0.0,0.16666666666666666,0.25,0.0,0.7083333333333334,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.125,0.0,0.0,0.08333333333333333,0.125,0.08333333333333333,0.08333333333333333,0.0,0.125,0.041666666666666664
1959,11,5.717391304347825,0.13043478260869565,0.13043478260869565,0.0,0.17391304347826086,0.08695652173913043,0.0,0.5652173913043478,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.0,0.043478260869565216,0.08695652173913043,0.0,0.0,0.043478260869565216,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.0,0.13043478260869565,0.043478260869565216
1959,12,6.1499999999999995,0.25,0.17857142857142858,0.07142857142857142,0.2857142857142857,0.17857142857142858,0.0,0.5357142857142857,0.17857142857142858,0.10714285714285714,0.07142857142857142,0.0,0.10714285714285714,0.0,0.0,0.03571428571428571,0.07142857142857142,0.17857142857142858,0.07142857142857142,0.07142857142857142,0.0,0.10714285714285714,0.0
1960,1,6.247619047619047,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.3333333333333333,0.14285714285714285,0.047619047619047616,0.5238095238095238,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.0,0.09523809523809523,0.0,0.0,0.0,0.23809523809523808,0.047619047619047616,0.19047619047619047,0.0,0.0,0.047619047619047616
1960,2,6.206666666666666,0.13333333333333333,0.0,0.0,0.26666666666666666,0.2,0.06666666666666667,0.4666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.0
1960,3,5.934782608695652,0.21739130434782608,0.043478260869565216,0.0,0.13043478260869565,0.2608695652173913,0.0,0.6086956521739131,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.043478260869565216,0.2608695652173913,0.0,0.2608695652173913,0.0,0.08695652173913043,0.13043478260869565
1960,4,6.015384615384614,0.0,0.07692307692307693,0.0,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.07692307692307693,0.15384615384615385,0.0,0.23076923076923078,0.0,0.0,0.0
1960,5,6.512499999999999,0.0,0.125,0.0,0.125,0.125,0.0,0.625,0.0,0.125,0.125,0.0,0.25,0.125,0.0,0.0,0.25,0.25,0.125,0.0,0.0,0.0,0.125
1960,6,6.013333333333333,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.0,0.7333333333333333,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.4,0.06666666666666667,0.2,0.0,0.13333333333333333,0.0
1960,7,6.0600000000000005,0.1,0.1,0.0,0.2,0.1,0.0,0.6,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.2,0.1,0.0,0.0,0.0
1960,8,5.956521739130435,0.043478260869565216,0.2608695652173913,0.0,0.21739130434782608,0.0,0.0,0.5652173913043478,0.08695652173913043,0.13043478260869565,0.21739130434782608,0.0,0.043478260869565216,0.13043478260869565,0.0,0.043478260869565216,0.043478260869565216,0.17391304347826086,0.21739130434782608,0.043478260869565216,0.0,0.08695652173913043,0.0
1960,9,6.172727272727273,0.09090909090909091,0.045454545454545456,0.0,0.13636363636363635,0.18181818181818182,0.0,0.5909090909090909,0.0,0.045454545454545456,0.045454545454545456,0.0,0.13636363636363635,0.13636363636363635,0.0,0.045454545454545456,0.09090909090909091,0.22727272727272727,0.045454545454545456,0.09090909090909091,0.0,0.09090909090909091,0.045454545454545456
1960,10,5.915789473684211,0.2631578947368421,0.15789473684210525,0.0,0.2631578947368421,0.10526315789473684,0.0,0.47368421052631576,0.0,0.10526315789473684,0.05263157894736842,0.0,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.21052631578947367,0.05263157894736842,0.15789473684210525,0.0,0.10526315789473684,0.10526315789473684
1960,11,5.378947368421052,0.05263157894736842,0.05263157894736842,0.0,0.2631578947368421,0.10526315789473684,0.0,0.6842105263157895,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.05263157894736842,0.05263157894736842
1960,12,5.533333333333334,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,0.16666666666666666,0.0,0.6111111111111112,0.1111111111111111,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.1111111111111111,0.0,0.2777777777777778,0.0,0.1111111111111111,0.0,0.05555555555555555,0.1111111111111111
1961,1,5.214814814814814,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.2962962962962963,0.14814814814814814,0.037037037037037035,0.5185185185185185,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.0,0.07407407407407407,0.14814814814814814,0.0,0.0,0.14814814814814814,0.25925925925925924,0.07407407407407407,0.07407407407407407,0.0,0.1111111111111111,0.0
1961,2,5.08,0.1,0.1,0.0,0.3,0.2,0.0,0.5,0.1,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.0
1961,3,5.757142857142858,0.14285714285714285,0.0,0.0,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.42857142857142855,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.0,0.0,0.07142857142857142
1961,4,6.466666666666668,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0
1961,5,6.2210526315789485,0.15789473684210525,0.10526315789473684,0.0,0.21052631578947367,0.15789473684210525,0.0,0.5789473684210527,0.0,0.21052631578947367,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.2631578947368421,0.15789473684210525,0.05263157894736842,0.0,0.15789473684210525,0.0
1961,6,5.294736842105263,0.10526315789473684,0.10526315789473684,0.0,0.3157894736842105,0.05263157894736842,0.0,0.42105263157894735,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.15789473684210525,0.0,0.05263157894736842,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.0,0.0,0.10526315789473684
1961,7,6.260000000000001,0.0,0.2,0.0,0.1,0.1,0.0,0.5,0.2,0.1,0.2,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.2,0.2,0.0,0.0,0.1
1961,8,6.040000000000001,0.0,0.1,0.0,0.3,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
1961,9,6.230769230769231,0.0,0.07692307692307693,0.0,0.3076923076923077,0.07692307692307693,0.0,0.6923076923076923,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0
1961,10,6.130434782608697,0.08695652173913043,0.13043478260869565,0.0,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.6956521739130435,0.0,0.0,0.043478260869565216,0.0,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.043478260869565216
1961,11,6.192857142857143,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.5,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.35714285714285715,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142
1961,12,6.1000000000000005,0.11538461538461539,0.19230769230769232,0.038461538461538464,0.3076923076923077,0.038461538461538464,0.0,0.5,0.23076923076923078,0.11538461538461539,0.11538461538461539,0.0,0.07692307692307693,0.038461538461538464,0.0,0.0,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.0,0.0,0.038461538461538464
1962,1,5.248148148148148,0.14814814814814814,0.1111111111111111,0.07407407407407407,0.4074074074074074,0.07407407407407407,0.07407407407407407,0.4444444444444444,0.037037037037037035,0.0,0.037037037037037035,0.0,0.1111111111111111,0.037037037037037035,0.0,0.037037037037037035,0.0,0.1111111111111111,0.037037037037037035,0.0,0.0,0.0,0.0
1962,2,4.884615384615385,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.46153846153846156,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.0,0.0,0.0
1962,3,6.007142857142858,0.14285714285714285,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.6428571428571429,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.0,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.0,0.21428571428571427,0.0
1962,4,6.12,0.15,0.2,0.0,0.25,0.2,0.0,0.7,0.05,0.1,0.0,0.0,0.05,0.1,0.0,0.0,0.05,0.15,0.0,0.2,0.0,0.05,0.05
1962,5,6.172727272727273,0.0,0.045454545454545456,0.0,0.2727272727272727,0.0,0.0,0.6363636363636364,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.0,0.13636363636363635,0.13636363636363635
1962,6,6.368421052631579,0.21052631578947367,0.10526315789473684,0.0,0.3684210526315789,0.0,0.0,0.5789473684210527,0.10526315789473684,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0,0.10526315789473684,0.05263157894736842
1962,7,6.172727272727273,0.09090909090909091,0.09090909090909091,0.0,0.36363636363636365,0.09090909090909091,0.0,0.5454545454545454,0.0,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.09090909090909091,0.45454545454545453,0.36363636363636365,0.0,0.0,0.0
1962,8,5.0,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385,0.15384615384615385,0.0,0.6923076923076923,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0
1962,9,5.633333333333334,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.0,0.0,0.8,0.0,0.06666666666666667,0.0,0.06666666666666667,0.2,0.06666666666666667,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0
1962,10,6.2,0.2631578947368421,0.15789473684210525,0.05263157894736842,0.3157894736842105,0.10526315789473684,0.0,0.631578947368421,0.05263157894736842,0.05263157894736842,0.0,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0,0.0
1962,11,5.71578947368421,0.15789473684210525,0.2631578947368421,0.0,0.3684210526315789,0.05263157894736842,0.0,0.631578947368421,0.05263157894736842,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.10526315789473684,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0,0.10526315789473684,0.05263157894736842
1962,12,5.991666666666667,0.125,0.08333333333333333,0.041666666666666664,0.2916666666666667,0.125,0.041666666666666664,0.625,0.08333333333333333,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.0,0.125,0.0,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0
1963,1,5.537037037037037,0.1111111111111111,0.037037037037037035,0.0,0.37037037037037035,0.18518518518518517,0.1111111111111111,0.5185185185185185,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.037037037037037035,0.25925925925925924,0.0,0.1111111111111111,0.0,0.037037037037037035,0.0
1963,2,6.624999999999999,0.08333333333333333,0.0,0.0,0.3333333333333333,0.08333333333333333,0.0,0.4166666666666667,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0
1963,3,5.7875000000000005,0.0625,0.0625,0.0,0.3125,0.1875,0.0,0.5625,0.0625,0.0,0.0625,0.0,0.0,0.25,0.0,0.0625,0.0625,0.1875,0.0625,0.125,0.0,0.0,0.0
1963,4,4.814285714285715,0.14285714285714285,0.21428571428571427,0.0,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.5,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.0
1963,5,6.1499999999999995,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.0,0.5714285714285714,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142
1963,6,6.377272727272728,0.0,0.13636363636363635,0.0,0.5,0.0,0.045454545454545456,0.45454545454545453,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.36363636363636365,0.045454545454545456,0.09090909090909091,0.0,0.13636363636363635,0.0
1963,7,7.012499999999999,0.0,0.0,0.0,0.5,0.0,0.25,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0
1963,8,5.346666666666667,0.2,0.26666666666666666,0.0,0.13333333333333333,0.0,0.0,0.4,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0
1963,9,5.766666666666666,0.0,0.05555555555555555,0.0,0.2777777777777778,0.05555555555555555,0.0,0.2777777777777778,0.0,0.0,0.2222222222222222,0.0,0.0,0.3888888888888889,0.0,0.0,0.16666666666666666,0.1111111111111111,0.2222222222222222,0.2777777777777778,0.0,0.1111111111111111,0.0
1963,10,6.4142857142857155,0.09523809523809523,0.09523809523809523,0.0,0.3333333333333333,0.09523809523809523,0.09523809523809523,0.47619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.0,0.047619047619047616,0.14285714285714285,0.0,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.0
1963,11,6.242105263157894,0.21052631578947367,0.21052631578947367,0.0,0.42105263157894735,0.21052631578947367,0.0,0.5263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842
1963,12,6.189655172413793,0.13793103448275862,0.1724137931034483,0.034482758620689655,0.3103448275862069,0.13793103448275862,0.06896551724137931,0.5517241379310345,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.0,0.0,0.0,0.10344827586206896,0.13793103448275862,0.06896551724137931,0.06896551724137931,0.0,0.06896551724137931,0.06896551724137931
1964,1,5.9228571428571435,0.02857142857142857,0.11428571428571428,0.08571428571428572,0.34285714285714286,0.02857142857142857,0.05714285714285714,0.45714285714285713,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.0,0.05714285714285714,0.08571428571428572,0.0,0.0,0.05714285714285714,0.11428571428571428,0.05714285714285714,0.14285714285714285,0.0,0.08571428571428572,0.0
1964,2,5.776923076923078,0.15384615384615385,0.07692307692307693,0.0,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.46153846153846156,0.0,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.3076923076923077,0.0,0.0,0.0
1964,3,5.847619047619046,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.38095238095238093,0.09523809523809523,0.0,0.47619047619047616,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.0,0.09523809523809523,0.23809523809523808,0.0,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.047619047619047616,0.14285714285714285
